names,descriptions,statuses,bill_committees,sponsors
H.R.6183,Family Reunification Act,Introduced,Judiciary,"Rep. Huizenga, Bill [R-MI-2]"
H.R.6182,Codifying President Trump's Affording Congress an Opportunity to Address Family Separation Executive Order Act,Introduced,Judiciary; Armed Services,"Rep. Duncan, Jeff [R-SC-3]"
H.R.6181,Keep Families Together and Enforce the Law Act,Introduced,Judiciary,"Rep. Crawford, Eric A. ""Rick"" [R-AR-1]"
H.R.6180,Mental Health Care for Children Inhumanely Separated from Parents by the Federal Government Act of 2018,Introduced,Energy and Commerce; Judiciary,"Rep. Barragan, Nanette Diaz [D-CA-44]"
H.R.6179,Middle Class Savings Act,Introduced,Ways and Means,"Rep. Barr, Andy [R-KY-6]"
H.R.6178,HOURS Act,Introduced,Transportation and Infrastructure,"Rep. Crawford, Eric A. ""Rick"" [R-AR-1]"
H.R.6177,Developing and Empowering our Aspiring Leaders Act of 2018,Introduced,Financial Services,"Rep. Hollingsworth, Trey [R-IN-9]"
H.R.6176,"To make technical amendments to update statutory references to certain provisions classified to title 2, United States Code, title 50, United States Code, and title 52, United States Code.",Introduced,Judiciary,"Rep. Nadler, Jerrold [D-NY-10]"
H.R.6175,Maritime Safety Act of 2018,Introduced,1019,"Rep. Hunter, Duncan D. [R-CA-50]"
H.R.6174,NEWBORN Act,Introduced,Energy and Commerce,"Rep. Cohen, Steve [D-TN-9]"
H.R.6173,"To amend section 235 of the William Wilberforce Trafficking Victims Protection Reauthorization Act of 2008 to clarify the standards for family detention, and for other purposes.",Introduced,Judiciary; Homeland Security,"Rep. Knight, Stephen [R-CA-25]"
H.R.6172,Reunite Children With Their Parents Act,Introduced,Judiciary,"Rep. Boyle, Brendan F. [D-PA-13]"
H.R.6171,"To authorize the Coast Guard to issue a certificate of documentation with a coastwise endorsement for the vessel Oliver Hazard Perry, and for other purposes.",Introduced,06/21/2018 Referred to the Subcommittee on Coast Guard and Maritime Transportation. (All Actions),"Rep. Cicilline, David N. [D-RI-1]"
H.R.6170,Native American Millennium Challenge Demonstration Act,Introduced,Natural Resources,"Rep. Young, Don [R-AK-At Large]"
H.R.6169,Disaster Housing Assistance Act,Introduced,Transportation and Infrastructure,"Rep. Soto, Darren [D-FL-9]"
H.R.6168,Aviation-Impacted Communities Act,Introduced,Transportation and Infrastructure,"Rep. Smith, Adam [D-WA-9]"
H.R.6167,"To designate the facility of the United States Postal Service located at 5707 South Cass Avenue in Westmont, Illinois, as the ""James William Robinson Jr. Memorial Post Office Building"".",Became Law,Oversight and Government,"Rep. Roskam, Peter J. [R-IL-6]"
H.R.6166,Solar VETS Act,Introduced,Education and the Workforce; Armed Services,"Rep. Rosen, Jacky [D-NV-3]"
H.R.6165,COMBAT Act,Introduced,Armed Services,"Rep. O'Halleran, Tom [D-AZ-1]"
H.R.6164,To prohibit the National Endowment for the Arts to make grants for housing.,Introduced,Education and the Workforce,"Rep. Norman, Ralph [R-SC-5]"
H.R.6163,"To amend the Consumer Financial Protection Act of 2010 to reform the Consumer Financial Civil Penalty Fund and to prohibit the Bureau of Consumer Financial Protection from serving as the administrator of redress payments, and for other purposes.",Introduced,Financial Services,"Rep. Mooney, Alexander X. [R-WV-2]"
H.R.6162,"To amend the Commodity Exchange Act to exempt certain small entities dealing in foreign exchange that serve small- and medium-sized businesses from certain capital and margin requirements, and for other purposes.",Introduced,Agriculture,"Rep. Love, Mia B. [R-UT-4]"
H.R.6161,"To amend title 38, United States Code, to waive fees for Purple Heart recipients serving on active duty for loans guaranteed under the home loan program of Department of Veterans Affairs.",Introduced,Veterans' Affairs,"Rep. Herrera Beutler, Jaime [R-WA-3]"
H.R.6160,"To amend title 5, United States Code, to clarify the sources of the authority to issue regulations regarding certifications and other criteria applicable to legislative branch employees under Wounded Warriors Federal Leave Act.",Became Law,House Administration; Oversight and Government | Senate,"Rep. Harper, Gregg [R-MS-3]"
H.R.6159,To require the Secretary of Transportation to conduct a study about the impact of electronic logging devices and report the findings to Congress.,Introduced,Transportation and Infrastructure,"Rep. Cramer, Kevin [R-ND-At Large]"
H.R.6158,Brokered Deposit Affiliate-Subsidiary Modernization Act of 2018,Introduced,Financial Services,"Rep. Tipton, Scott  R. [R-CO-3]"
H.R.6157,"Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019 and Continuing Appropriations Act, 2019",Became Law,Appropriations,"Rep. Granger, Kay [R-TX-12]"
H.R.6156,Protecting JOBs Act,Introduced,Education and the Workforce,"Rep. Ferguson, A. Drew, IV [R-GA-3]"
H.R.6155,9-1-1 Emergency Service Protection Act,Introduced,Financial Services,"Rep. Torres, Norma J. [D-CA-35]"
H.R.6154,Rapid Response Pilot Act of 2018,Introduced,Energy and Commerce,"Rep. Torres, Norma J. [D-CA-35]"
H.R.6153,District of Columbia Home Rule Bridges Act,Introduced,Oversight and Government,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.6152,Marijuana in Federally Assisted Housing Parity Act of 2018,Introduced,Financial Services,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.6151,VA Act of 2018,Introduced,Veterans' Affairs,"Rep. Donovan, Daniel M., Jr. [R-NY-11]"
H.R.6150,Promoting Rural Exports Act of 2018,Introduced,Foreign Affairs,"Rep. Cramer, Kevin [R-ND-At Large]"
H.R.6149,To amend the Internal Revenue Code of 1986 to exclude from gross income certain Federally-subsidized loan repayments for dental school faculty.,Introduced,Ways and Means,"Rep. Clarke, Yvette D. [D-NY-9]"
H.R.6148,BRAVE Act,Introduced,Education and the Workforce,"Rep. Cartwright, Matt [D-PA-17]"
H.R.6147,"Interior, Environment, Financial Services and General Government, Agriculture, Rural Development, Food and Drug Administration, and Transportation, Housing and Urban Development Appropriations Act, 2019",Resolving Differences,Appropriations,"Rep. Calvert, Ken [R-CA-42]"
H.R.6146,Cottonwood Land Exchange Act of 2018,Passed House,Natural Resources | Senate,"Rep. Gosar, Paul A. [R-AZ-4]"
H.R.6145,Fairness and Accuracy in Employment Background Checks Act of 2018,Introduced,Judiciary,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]"
H.R.6144,Know the Lowest Price Act of 2018,Introduced,Energy and Commerce; Ways and Means,"Rep. Doggett, Lloyd [D-TX-35]"
H.R.6143,Patient Right to Know Drug Prices Act,Introduced,Energy and Commerce,"Rep. Doggett, Lloyd [D-TX-35]"
H.R.6142,Reducing Drug Waste Act of 2018,Introduced,Energy and Commerce,"Rep. Doggett, Lloyd [D-TX-35]"
H.R.6141,"To require the Secretary of Energy to develop a report on a pilot program to site, construct, and operate micro-reactors at critical national security locations, and for other purposes.",Introduced,Armed Services,"Rep. Wilson, Joe [R-SC-2]"
H.R.6140,Advanced Nuclear Fuel Availability Act,Passed House,Energy and Commerce | Senate,"Rep. Flores, Bill [R-TX-17]"
H.R.6139,Improving Investment Research for Small and Emerging Issuers Act,Passed House,Financial Services | Senate,"Rep. Huizenga, Bill [R-MI-2]"
H.R.6138,ASC Payment Transparency Act of 2018,Passed House,Energy and Commerce; Ways and Means | Senate,"Rep. Nunes, Devin [R-CA-22]"
H.R.6137,GAAME Act of 2018,Introduced,Education and the Workforce,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.6136,Border Security and Immigration Reform Act of 2018,Failed House,Judiciary; Homeland Security; Agriculture; Natural Resources; Transportation and Infrastructure; Ways and Means; Energy and Commerce; Armed Services; Foreign Affairs; Budget; Oversight and Government,"Rep. Goodlatte, Bob [R-VA-6]"
H.R.6135,Keep Families Together Act,Introduced,Judiciary; Homeland Security,"Rep. Nadler, Jerrold [D-NY-10]"
H.R.6134,Equal Protection of Unaccompanied Minors Act,Introduced,Judiciary; Foreign Affairs,"Rep. Meadows, Mark [R-NC-11]"
H.R.6133,Informing Opioid Prescribing Through Evidence-Based Guidelines Act of 2018,Introduced,Energy and Commerce,"Rep. Meadows, Mark [R-NC-11]"
H.R.6132,Federal School Meals Parity Act,Introduced,Education and the Workforce,"Rep. Bordallo, Madeleine Z. [D-GU-At Large]"
H.R.6131,PET AID Act,Introduced,Transportation and Infrastructure,"Rep. Titus, Dina [D-NV-1]"
H.R.6130,Helping Startups Continue to Grow Act,Introduced,Financial Services,"Rep. Rothfus, Keith J. [R-PA-12]"
H.R.6129,District of Columbia Police Home Rule Act,Introduced,Oversight and Government,"Rep. Norton, Eleanor Holmes [D-DC-At Large]"
H.R.6128,HSA Employer Flexibility Act,Introduced,Ways and Means,"Rep. Kelly, Mike [R-PA-3]"
H.R.6127,Unlocking Capital for Small Businesses Act of 2018,Introduced,Financial Services,"Rep. Budd, Ted [R-NC-13]"
H.R.6126,PREVENT Act of 2018,Introduced,Homeland Security,"Rep. Aguilar, Pete [D-CA-31]"
H.R.6125,"To rename a waterway in the State of New York as the ""Joseph Sanford Jr. Channel"".",Introduced,Transportation and Infrastructure,"Rep. Meeks, Gregory W. [D-NY-5]"
H.R.6124,Tribal Social Security Fairness Act of 2018,Became Law,Ways and Means,"Rep. Reichert, David G. [R-WA-8]"
H.R.6123,Physician Visa Reform Act of 2018,Introduced,Judiciary,"Rep. Sensenbrenner, F. James, Jr. [R-WI-5]"
H.R.6122,Save Voters Act,Introduced,House Administration,"Rep. Brady, Robert A. [D-PA-1]"
H.R.6121,Commodity Futures Trading Commission Research and Development Modernization Act,Introduced,Agriculture,"Rep. Scott, Austin [R-GA-8]"
H.R.6120,SELF Act,Introduced,Education and the Workforce,"Rep. Ryan, Tim [D-OH-13]"
H.R.6119,"To remove the red wolf from the list of endangered and threatened wildlife for North Carolina, and for other purposes.",Introduced,Natural Resources,"Rep. Rouzer, David [R-NC-7]"
H.R.6118,"To authorize the Secretary of the Interior to annually designate at least one city in the United States as an ""American World War II Heritage City"", and for other purposes.",Passed House,Natural Resources | Senate,"Rep. Rouzer, David [R-NC-7]"
H.R.6117,Choose Medicare Act,Introduced,Energy and Commerce; Ways and Means; Education and the Workforce,"Rep. Richmond, Cedric L. [D-LA-2]"
H.R.6116,"To designate the facility of the United States Postal Service located at 362 North Ross Street in Beaverton, Michigan, as the ""Colonel Alfred Asch Post Office"".",Became Law,Oversight and Government | Senate,"Rep. Moolenaar, John R. [R-MI-4]"
H.R.6115,Safe Home Act of 2018,Introduced,Education and the Workforce,"Rep. Langevin, James R. [D-RI-2]"
H.R.6114,Metastatic Breast Cancer Access to Care Act,Introduced,Ways and Means,"Rep. King, Peter T. [R-NY-2]"
H.R.6113,"To establish new ZIP codes for certain communities, and for other purposes.",Introduced,Oversight and Government,"Rep. Diaz-Balart, Mario [R-FL-25]"
H.R.6112,Campus Hunger Reduction Act of 2018,Introduced,Agriculture,"Rep. Chu, Judy [D-CA-27]"
H.R.6111,I-14 Expansion and Improvement Act of 2018,Introduced,06/15/2018 Referred to the Subcommittee on Highways and Transit. (All Actions),"Rep. Babin, Brian [R-TX-36]"
H.R.6110,"Dr. Todd Graham Pain Management, Treatment, and Recovery Act of 2018",Passed House,Energy and Commerce; Ways and Means | Senate,"Rep. Walorski, Jackie [R-IN-2]"
H.R.6109,SAFETY Act,Introduced,Ways and Means,"Rep. Himes, James A. [D-CT-4]"
H.R.6108,Preserving America's Battlefields Act,Passed House,Natural Resources | Senate,"Rep. Hice, Jody B. [R-GA-10]"
H.R.6107,Ending Duplicative Permitting Act,Introduced,Natural Resources,"Rep. Pearce, Stevan [R-NM-2]"
H.R.6106,Common Sense Permitting Act,Introduced,Natural Resources,"Rep. Pearce, Stevan [R-NM-2]"
H.R.6105,LEOSA Reform Act,Introduced,Judiciary,"Rep. Bacon, Don [R-NE-2]"
H.R.6104,Generating American Income and Infrastructure Now Act,Introduced,Agriculture,"Rep. Kelly, Mike [R-PA-3]"
H.R.6103,National Commission of the Federal Response to Natural Disasters in Puerto Rico Act of 2018,Introduced,Transportation and Infrastructure,"Rep. Velazquez, Nydia M. [D-NY-7]"
H.R.6102,Homeowner Mortgage Servicing Fairness Act of 2018,Introduced,Financial Services,"Rep. Waters, Maxine [D-CA-43]"
H.R.6101,VA Personnel Equity Act of 2018,Introduced,Veterans' Affairs; Oversight and Government,"Rep. Fitzpatrick, Brian K. [R-PA-8]"
H.R.6100,Eliminate the Commission to Nowhere Act of 2018,Introduced,"06/14/2018 Referred to the Subcommittee on Economic Development, Public Buildings and Emergency Management. (All Actions)","Rep. Norman, Ralph [R-SC-5]"
H.R.6099,Apprenticeship Hubs Across America Act of 2018,Introduced,Education and the Workforce,"Rep. Norcross, Donald [D-NJ-1]"
H.R.6098,Family Medical Leave Modernization Act,Introduced,Education and the Workforce; Oversight and Government; House Administration,"Rep. Maloney, Carolyn B. [D-NY-12]"
H.R.6097,State-Based Universal Health Care Act of 2018,Introduced,Energy and Commerce; Ways and Means; Oversight and Government; Armed Services; Education and the Workforce,"Rep. Jayapal, Pramila [D-WA-7]"
H.R.6096,Reward Work Act,Introduced,Financial Services,"Rep. Ellison, Keith [D-MN-5]"
H.R.6095,Export Administration Anti-Discrimination Act,Introduced,Foreign Affairs; Education and the Workforce,"Rep. DeSantis, Ron [R-FL-6]"
H.R.6094,To prohibit lifting of United States sanctions imposed with respect to North Korea.,Introduced,Foreign Affairs,"Rep. Boyle, Brendan F. [D-PA-13]"
H.R.6093,Protecting American Votes and Elections Act of 2018,Introduced,"House Administration; Science, Space, and Technology","Rep. Blumenauer, Earl [D-OR-3]"
H.R.6092,Sober Home Fraud Detection Act,Introduced,Energy and Commerce,"Rep. Bilirakis, Gus M. [R-FL-12]"
H.R.6091,REAL Opportunity Act,Introduced,Agriculture,"Rep. Adams, Alma S. [D-NC-12]"
H.R.6090,AIR Act of 2018,Introduced,"Science, Space, and Technology","Rep. Lawrence, Brenda L. [D-MI-14]"
H.R.6089,E-bonding for Immigration Integrity Act of 2018,Introduced,Judiciary,"Rep. King, Steve [R-IA-4]"
H.R.6088,SPEED Act,Introduced,Natural Resources,"Rep. Curtis, John R. [R-UT-3]"
H.R.6087,Removing Barriers to Energy Independence Act,Introduced,Natural Resources,"Rep. Cheney, Liz [R-WY-At Large]"
H.R.6086,"To amend section 249 of title 18, United States Code, to specify lynching as a hate crime act.",Introduced,Judiciary,"Rep. Rush, Bobby L. [D-IL-1]"
H.R.6085,PREEMIE Reauthorization Act of 2018,Introduced,Energy and Commerce,"Rep. Eshoo, Anna G. [D-CA-18]"
H.R.6084,Improving Social Security's Service to Victims of Identity Theft Act,Passed House,Ways and Means | Senate,"Rep. Bishop, Mike [R-MI-8]"
H.R.6083,"To amend the Omnibus Public Land Management Act of 2009 to modify the terms of the Jackson Gulch rehabilitation project in Colorado, and for other purposes.",Introduced,Natural Resources,"Rep. Tipton, Scott  R. [R-CO-3]"
H.R.6082,Overdose Prevention and Patient Safety Act,Passed House,Energy and Commerce | Senate,"Rep. Mullin, Markwayne [R-OK-2]"
H.R.6081,Historic Tax Credit Enhancement Act of 2018,Introduced,Ways and Means,"Rep. LaHood, Darin [R-IL-18]"
H.R.6080,Workers' Freedom to Negotiate Act of 2018,Introduced,Education and the Workforce; Oversight and Government,"Rep. Scott, Robert C. ""Bobby"" [D-VA-3]"
H.R.6079,Transporting Livestock Across America Safely Act,Introduced,Transportation and Infrastructure,"Rep. Yoho, Ted S. [R-FL-3]"
H.R.6078,"To provide for the boundary of the Palo Alto Battlefield National Historic Park to be adjusted, to authorize the donation of land to the United States for addition to that historic park, and for other purposes.",Introduced,Natural Resources,"Rep. Vela, Filemon [D-TX-34]"
H.R.6077,National Comedy Center Recognition Act,Passed House,Natural Resources | Senate,"Rep. Reed, Tom [R-NY-23]"
H.R.6076,Postal Reform Act of 2018,Introduced,Oversight and Government; Energy and Commerce; Ways and Means,"Rep. Meadows, Mark [R-NC-11]"
H.R.6075,Keeping Gun Dealers Honest Act of 2018,Introduced,Judiciary,"Rep. Langevin, James R. [D-RI-2]"
H.R.6074,Combating the Heroin Epidemic Through Forensic Drug Testing Act of 2018,Introduced,Judiciary,"Rep. Esty, Elizabeth H. [D-CT-5]"
H.R.6073,RURAL Broadband Act of 2018,Introduced,Agriculture; Energy and Commerce,"Rep. Cramer, Kevin [R-ND-At Large]"
H.R.6072,"Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2019",Introduced,Appropriations,"Rep. Diaz-Balart, Mario [R-FL-25]"
H.R.6071,SERV Communities Act,Introduced,Energy and Commerce; Ways and Means,"Rep. Matsui, Doris O. [D-CA-6]"
H.R.6070,"To amend title 18, United States Code, to prohibit former Members of Congress from engaging in lobbying contacts.",Introduced,Judiciary,"Rep. Cicilline, David N. [D-RI-1]"
H.R.6069,FIND Trafficking Act,Passed House,Financial Services; Energy and Commerce | Senate,"Rep. Vargas, Juan [D-CA-51]"
H.R.6068,Counter Terrorism and Illicit Finance Act,Introduced,Financial Services,"Rep. Pearce, Stevan [R-NM-2]"
H.R.6067,Rodchenkov Anti-Doping Act of 2018,Introduced,Judiciary,"Rep. Jackson Lee, Sheila [D-TX-18]"
H.R.6066,"To amend title 38, United States Code, to improve the productivity of the management of Department of Veterans Affairs health care, and for other purposes.",Introduced,Veterans' Affairs,"Rep. Wenstrup, Brad R. [R-OH-2]"
H.R.6065,DEFENSE Act of 2018,Introduced,Transportation and Infrastructure,"Rep. Walden, Greg [R-OR-2]"
H.R.6064,To rename the Oyster Bay National Wildlife Refuge as the Congressman Lester Wolff National Wildlife Refuge.,Passed House,Natural Resources | Senate,"Rep. Suozzi, Thomas R. [D-NY-3]"
