names,descriptions,statuses,bill_committees,sponsors
H.R.2111,PROTECT Act,Introduced,Energy and Commerce,Debbie Wasserman Schultz
H.R.2110,Relief From Sequestration Act of 2019,Introduced,Budget,Adam Smith
H.R.2109,BRAVE Act,Passed House,Veterans'' Affairs | Senate,Kathleen M. Rice
H.R.2108,Retirement Freedom Act,Introduced,Ways and Means,Gary J. Palmer
H.R.2107,Affordable College Textbook Act,Introduced,Education and Labor,Joe Neguse
H.R.2106,"To amend section 100905 of title 54, United States Code, to direct the Secretary of the Interior and the Secretary of Agriculture to require annual permits and assess annual fees for commercial filming activities on Federal land for film crews of 5 persons or fewer, and for other purposes.",Introduced,Natural Resources; Agriculture,Robert E. Latta
H.R.2105,Wildlife and Hunting Heritage Conservation Advisory Committee Act of 2019,Introduced,Natural Resources; Agriculture,Robert E. Latta
H.R.2104,Energy Star Program Integrity Act,Introduced,Energy and Commerce,Robert E. Latta
H.R.2103,Tax Fairness for Workers Act,Introduced,Ways and Means,Conor Lamb
H.R.2102,VET PFAS Act,Introduced,Veterans'' Affairs,Daniel T. Kildee
H.R.2101,"To provide for restrictions on recently appointed Federal employees and recently separated Federal employees with respect to lobbying activities, and for other purposes.",Introduced,Judiciary,Jared Huffman
H.R.2100,Safe to Tell Act of 2019,Introduced,Judiciary,James A. Himes
H.R.2099,Wildlife VET Act,Introduced,Agriculture; Natural Resources,Alcee L. Hastings
H.R.2098,Veterans Visa and Protection Act of 2019,Introduced,Judiciary; Armed Services; Veterans'' Affairs,Raul M. Grijalva
H.R.2097,Legacies of War Recognition and Unexploded Ordnance Removal Act,Introduced,Foreign Affairs,Sean P. Duffy
H.R.2096,Energy Storage Tax Incentive and Deployment Act of 2019,Introduced,Ways and Means,Michael F. Doyle
H.R.2095,National Public Health Act of 2019,Introduced,Energy and Commerce,Mark DeSaulnier
H.R.2094,CHAMPVA Children''s Care Protection Act of 2019,Introduced,Veterans'' Affairs,Julia Brownley
H.R.2093,STATES Act,Introduced,Judiciary; Energy and Commerce; Transportation and Infrastructure,Earl Blumenauer
H.R.2092,Protecting Communities from Hydrogen Cyanide Act of 2019,Introduced,Energy and Commerce,Diana DeGette
H.R.2091,Access to Contraception for Servicemembers and Dependents Act of 2019,Introduced,Armed Services,Jackie Speier
H.R.2090,National Scenic Trails Parity Act,Introduced,Natural Resources,F. James Sensenbrenner Jr.
H.R.2089,Biodiesel Tax Credit Extension Act of 2019,Introduced,Ways and Means,Abby Finkenauer
H.R.2088,"To amend the Energy Independence and Security Act of 2007 to reauthorize the Energy Efficiency and Conservation Block Grant Program, and for other purposes.",Introduced,Energy and Commerce,Greg Stanton
H.R.2087,Drug Price Transparency Act,Introduced,Energy and Commerce; Ways and Means,Lloyd Doggett
H.R.2086,Access Technology Affordability Act of 2019,Introduced,Ways and Means,Mike Thompson
H.R.2085,CHOICE Act,Introduced,Energy and Commerce,Janice D. Schakowsky
H.R.2084,SCOTT Act of 2019,Introduced,Energy and Commerce,Robert B. Aderholt
H.R.2083,Homeland Procurement Reform Act,Passed House,Homeland Security | Senate,J. Luis Correa
H.R.2082,Parental Notification and Intervention Act of 2019,Introduced,Judiciary,Louie Gohmert
H.R.2081,Chronic Wasting Disease Research Act,Introduced,Agriculture,Glenn Thompson
H.R.2080,Paying Hourly Americans Stronger Earnings (PHASE) in $15 Wage Act,Introduced,Education and Labor,Terri A. Sewell
H.R.2079,Freedom Financing Act,Introduced,Financial Services,Roger Williams
H.R.2078,Stephen Hacala Poppy Seed Safety Act,Introduced,Energy and Commerce,Steve Womack
H.R.2077,Global Brain Health Act of 2019,Introduced,Foreign Affairs; Energy and Commerce,Christopher H. Smith
H.R.2076,Early Detection to Stop Infant Abuse and Prevent Fatalities Act,Introduced,Education and Labor,Kim Schrier
H.R.2075,School-Based Health Centers Reauthorization Act of 2019,Introduced,Energy and Commerce,John P. Sarbanes
H.R.2074,Gluten in Medicine Disclosure Act of 2019,Introduced,Energy and Commerce,Tim Ryan
H.R.2073,To amend the Internal Revenue Code of 1986 to permanently extend the 7.5 percent adjusted gross income floor for the medical expense deduction.,Introduced,Ways and Means,Katie Porter
H.R.2072,Volunteer Driver Tax Appreciation Act of 2019,Introduced,Ways and Means,Collin C. Peterson
H.R.2071,Second Amendment Protection Act,Introduced,Judiciary,Alexander X. Mooney
H.R.2070,POWER Act,Introduced,Judiciary,Conor Lamb
H.R.2069,SPIKE Act,Introduced,Energy and Commerce; Ways and Means,Steven Horsford
H.R.2068,Security Partner Modernization Act,Introduced,Foreign Affairs,Michael Guest
H.R.2067,Aid for Trade Act of 2019,Introduced,Foreign Affairs,Michael Guest
H.R.2066,DHS Intelligence Rotational Assignment Program Act of 2019,Passed House,Homeland Security | Senate,Mike Gallagher
H.R.2065,Affordable Loans for Any Student Act,Introduced,Education and Labor; Ways and Means; Financial Services,Rosa L. DeLauro
H.R.2064,"To amend title XI of the Social Security Act to require manufacturers of certain drugs, devices, biologicals, and medical supplies to report on product samples provided to certain health care providers, and for other purposes.",Introduced,Energy and Commerce; Ways and Means,Judy Chu
H.R.2063,E-FRONTIER Act,Introduced,Energy and Commerce,Tony Cardenas
H.R.2062,Overdose Prevention and Patient Safety Act,Introduced,Energy and Commerce,Earl Blumenauer
H.R.2061,Pathway to Universal Coverage Act of 2019,Introduced,Energy and Commerce; Ways and Means,Ami Bera
H.R.2060,Ensuring a Secure Afghanistan Act,Introduced,Armed Services; Foreign Affairs,Jim Banks
H.R.2059,To amend the Internal Revenue Code of 1986 to make permanent the second generation biofuel producer credit.,Introduced,Ways and Means,Cynthia Axne
H.R.2058,JOBS Act,Introduced,Education and Labor,Pete Aguilar
H.R.2057,FAIR Map Act,Introduced,Judiciary,Jerry McNerney
H.R.2056,"To recognize and honor the service of individuals who served in the United States Cadet Nurse Corps during World War II, and for other purposes.",Introduced,Veterans'' Affairs; Armed Services,Cheri Bustos
H.R.2055,An Act Targeting Resources to Communities in Need,Introduced,"Transportation and Infrastructure; Judiciary; Energy and Commerce; Education and Labor; Science, Space, and Technology; Agriculture; Foreign Affairs; Financial Services; Natural Resources",James E. Clyburn
H.R.2054,Journalism Competition and Preservation Act of 2019,Introduced,Judiciary,David N. Cicilline
H.R.2053,Earthquake Mitigation Incentive and Tax Parity Act of 2019,Introduced,Ways and Means,Mike Thompson
H.R.2052,"To amend the Intermodal Surface Transportation Efficiency Act of 1991 with respect to a portion of the Wendell H. Ford (Western Kentucky) Parkway, and for other purposes.",Introduced,Transportation and Infrastructure,James Comer
H.R.2051,Sustainable Chemistry Research and Development Act of 2019,Passed House,"Science, Space, and Technology; Budget | Senate",Daniel Lipinski
H.R.2050,ACHE Act,Introduced,Natural Resources; Transportation and Infrastructure; Energy and Commerce,John A. Yarmuth
H.R.2049,Unaccompanied Alien Children Assistance Control Act,Introduced,Foreign Affairs,Michael C. Burgess
H.R.2048,Pink Tax Repeal Act,Introduced,Energy and Commerce,Jackie Speier
H.R.2047,Allied Burden Sharing Report Act of 2019,Introduced,Foreign Affairs,Mark E. Green
H.R.2046,Energy Diplomacy Act of 2019,Introduced,Foreign Affairs,Ron Wright
H.R.2045,"To amend title 38, United States Code, to establish in the Department the Veterans Economic Opportunity and Transition Administration, and for other purposes.",Passed House,Veterans'' Affairs,Brad R. Wenstrup
H.R.2044,Smart Building Acceleration Act,Introduced,"Energy and Commerce; Transportation and Infrastructure; Science, Space, and Technology",Peter Welch
H.R.2043,HOMES Act,Introduced,Energy and Commerce; Ways and Means,Peter Welch
H.R.2042,Electric CARS Act of 2019,Introduced,Ways and Means,Peter Welch
H.R.2041,Weatherization Enhancement and Local Energy Efficiency Investment and Accountability Act,Introduced,Energy and Commerce,Paul Tonko
H.R.2040,Clean Energy Production Parity Act of 2019,Introduced,Ways and Means,Jimmy Panetta
H.R.2039,Fair Pay Act of 2019,Introduced,Education and Labor,Eleanor Holmes Norton
H.R.2038,"State-Based, Market-Oriented, Prescription Drug Negotiations Act of 2019",Introduced,Judiciary,Mark Meadows
H.R.2037,Saudi Arabia Human Rights and Accountability Act of 2019,Passed House,Foreign Affairs; Intelligence (Permanent); Judiciary | Senate,Tom Malinowski
H.R.2036,NCAA Act of 2019,Introduced,Education and Labor,Al Lawson Jr.
H.R.2035,Lifespan Respite Care Reauthorization Act of 2019,Passed House,Energy and Commerce,James R. Langevin
H.R.2034,Dignity Act,Introduced,Judiciary,Pramila Jayapal
H.R.2033,To release to the State of Arkansas a reversionary interest in Camp Joseph T. Robinson.,Introduced,Armed Services,J. French Hill
H.R.2032,Donate for Disaster Relief Act of 2019,Introduced,Ways and Means; Transportation and Infrastructure,Alcee L. Hastings
H.R.2031,PROGRESS for Indian Tribes Act,Introduced,Natural Resources,Debra A. Haaland
H.R.2030,Colorado River Drought Contingency Plan Authorization Act,Became Law,Natural Resources,Raul M. Grijalva
H.R.2029,Studying the Missing and Murdered Indian Crisis Act of 2019,Introduced,Judiciary; Natural Resources,Ruben Gallego
H.R.2028,Make Our Government Safe Act,Introduced,Armed Services; Foreign Affairs; Intelligence (Permanent); Oversight and Reform,Adriano Espaillat
H.R.2027,Drain the Swamp and the President''s Assets Act,Introduced,Oversight and Reform,Adriano Espaillat
H.R.2026,Safe Equitable Campus Resources and Education Act of 2019,Introduced,Education and Labor,Debbie Dingell
H.R.2025,To amend the Internal Revenue Code of 1986 to permanently extend the alternative fuel refueling property credit.,Introduced,Ways and Means,Sean Casten
H.R.2024,Diplomatic Personnel Modernization Act,Introduced,Foreign Affairs,Guy Reschenthaler
H.R.2023,Protect European Energy Security Act,Introduced,Foreign Affairs; Intelligence (Permanent),Denny Heck
H.R.2022,ESOP Business Act of 2019,Introduced,Oversight and Reform; Armed Services; Small Business,Larry Bucshon
H.R.2021,Investing for the People Act of 2019,Introduced,Budget; Rules,John A. Yarmuth
H.R.2020,STEER Act,Introduced,Energy and Commerce; Judiciary,David Kustoff
H.R.2019,Smart Energy and Water Efficiency Act of 2019,Introduced,"Science, Space, and Technology",Jerry McNerney
H.R.2018,Equity for Disaster Victims Act of 2019,Introduced,Small Business; Financial Services; Transportation and Infrastructure,Christopher H. Smith
H.R.2017,To amend the Internal Revenue Code of 1986 to make permanent the Indian employment credit.,Introduced,Ways and Means,Tom O''Halleran
H.R.2016,"To modify the authorized uses of certain property conveyed by the United States in Los Angeles, California.",Introduced,Armed Services; Financial Services,Ted Lieu
H.R.2015,TRACED Act,Introduced,Energy and Commerce,David Kustoff
H.R.2014,Conscience Protection Act of 2019,Introduced,Energy and Commerce,Andy Harris
H.R.2013,Information Transparency & Personal Data Control Act,Introduced,Energy and Commerce,Suzan K. DelBene
H.R.2012,Respect States'' and Citizens'' Rights Act of 2019,Introduced,Judiciary; Energy and Commerce,Diana DeGette
H.R.2011,Protecting Access to Biosimilars Act of 2019,Introduced,Energy and Commerce,Diana DeGette
H.R.2010,Second Chance at Life Act of 2019,Introduced,Energy and Commerce,K. Michael Conaway
H.R.2009,Removing Barriers to Allergy Diagnostic Testing Act of 2019,Introduced,Energy and Commerce; Ways and Means,Yvette D. Clarke
H.R.2008,No Art in Embassies Act,Introduced,Foreign Affairs,Tim Burchett
H.R.2007,"To require the Secretary of the Treasury to establish a program for the automated disclosure of taxpayer information for third-party income verification, and for other purposes.",Introduced,Ways and Means,Earl Blumenauer
H.R.2006,College Equity Act of 2019,Introduced,Education and Labor,Donna E. Shalala
H.R.2005,Women''s Retirement Protection Act of 2019,Introduced,Education and Labor; Financial Services,Lauren Underwood
H.R.2004,Ensuring FEDVIP and FLTCIP Coverage During Shutdowns Act,Introduced,Oversight and Reform,Elijah E. Cummings
H.R.2003,Ensuring FEHBP Coverage During Shutdowns Act,Introduced,Oversight and Reform,Elijah E. Cummings
H.R.2002,Taiwan Assurance Act of 2019,Passed House,Foreign Affairs | Senate,Michael T. McCaul
H.R.2001,Homeless Children and Youth Act of 2019,Introduced,Financial Services; Education and Labor,Steve Stivers
H.R.2000,Medicare-X Choice Act of 2019,Introduced,Energy and Commerce; Ways and Means,Antonio Delgado
H.R.1999,Fair Licensing Access for Governments Act of 2019,Introduced,Judiciary,Hakeem S. Jeffries
H.R.1998,Protect DREAMer Confidentiality Act of 2019,Introduced,Judiciary,Norma J. Torres
H.R.1997,Veterans Posttraumatic Growth Act,Introduced,Veterans'' Affairs,Tim Ryan
H.R.1996,Secure Travel Partnership Act of 2019,Introduced,Judiciary,Mike Quigley
H.R.1995,Apprenticeship Hubs Across America Act of 2019,Introduced,Education and Labor,Donald Norcross
H.R.1994,Setting Every Community Up for Retirement Enhancement Act of 2019,Passed House,Ways and Means; Education and Labor,Richard E. Neal
H.R.1993,"Providing Retirement Security to Workers in Small Businesses, Cooperatives, and Service Organizations Act of 2019",Introduced,Education and Labor; Ways and Means,Ron Kind
H.R.1992,Charitable Conservation Easement Program Integrity Act of 2019,Introduced,Ways and Means,Mike Thompson
H.R.1991,For the relief of Jeanette Vizguerra-Ramirez.,Introduced,Judiciary,Joe Neguse
H.R.1990,National Aviation Heritage Area Reauthorization Act,Introduced,Natural Resources,Michael R. Turner
H.R.1989,Break the Chain Act,Introduced,Judiciary,W. Gregory Steube
H.R.1988,Protecting Affordable Mortgages for Veterans Act of 2019,Passed House,Financial Services; Veterans'' Affairs,David Scott
H.R.1987,Mechanical Insulation Installation Incentive Act of 2019,Introduced,Ways and Means,Linda T. Sanchez
H.R.1986,Effective Prosecution of Possession of Biological Toxins and Agents Act of 2019,Introduced,Judiciary,John Ratcliffe
H.R.1985,Family Savings for Kids and Seniors Act,Introduced,Ways and Means,Katie Porter
H.R.1984,DISASTER Act,Passed House,Transportation and Infrastructure | Senate,Scott H. Peters
H.R.1983,"Community Health Investment, Modernization, and Excellence Act of 2019",Introduced,Appropriations,Tom O''Halleran
H.R.1982,National Women''s Hall of Fame Commemorative Coin Act,Introduced,Financial Services; Budget,Joseph D. Morelle
H.R.1981,Prohibition of Medicaid Funding for Conversion Therapy Act,Introduced,Energy and Commerce,Sean Patrick Maloney
H.R.1980,Smithsonian Women''s History Museum Act,Introduced,House Administration; Natural Resources; Transportation and Infrastructure,Carolyn B. Maloney
H.R.1979,Driftnet Modernization and Bycatch Reduction Act,Introduced,Natural Resources,Ted Lieu
H.R.1978,Fighting Homelessness Through Services and Housing Act,Introduced,Financial Services,Ted Lieu
