names,descriptions,statuses,bill_committees,sponsors
S.1136,Pell Grant Preservation and Expansion Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Hirono, Mazie K. [D-HI]"
S.1135,Pell Grant Restoration Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Warren, Elizabeth [D-MA]"
S.1134,Back the Blue Act of 2017,Introduced,Judiciary,"Sen. Cornyn, John [R-TX]"
S.1133,Patient Access to Higher Quality Health Care Act of 2017,Introduced,Finance,"Sen. Lankford, James [R-OK]"
S.1132,Steve Gleason Act of 2017,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.1131,Fair Accountability and Innovative Research Drug Pricing Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.1130,Rural Emergency Acute Care Hospital Act,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.1129,Coast Guard Authorization Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Sullivan, Dan  [R-AK]"
S.1128,Firefighters Retention Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.1127,Justice Safety Valve Act of 2017,Introduced,Judiciary,"Sen. Paul, Rand [R-KY]"
S.1126,Securing the Border and Protecting Our Communities Act,Introduced,Environment and Public Works,"Sen. Strange, Luther [R-AL]"
S.1125,Protect Our Gold Star Families' Education Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Kaine, Tim [D-VA]"
S.1124,Patrick T. Carothers U.S. Marshals Service Hiring Improvement Act of 2017,Introduced,Judiciary,"Sen. Hatch, Orrin G. [R-UT]"
S.1123,Office of National Drug Control Policy Reauthorization Act of 2017,Introduced,Judiciary,"Sen. Shaheen, Jeanne [D-NH]"
S.1122,Accurate Workplace Injury and Illness Records Restoration Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.1121,College Transparency Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Hatch, Orrin G. [R-UT]"
S.1120,A bill for the relief of Valent Kolami.,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1119,Federal Maritime Commission Authorization Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Fischer, Deb [R-NE]"
S.1118,North Korean Human Rights Reauthorization Act of 2017,Introduced,Foreign Relations,"Sen. Rubio, Marco [R-FL]"
S.1117,Consumer Financial Choice and Capital Markets Protection Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Toomey, Pat [R-PA]"
S.1116,Indian Community Economic Enhancement Act of 2018,Passed Senate,Indian Affairs | House,"Sen. Hoeven, John [R-ND]"
S.1115,Making Pharmaceutical Markets More Competitive Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Collins, Susan M. [R-ME]"
S.1114,"A bill to nullify the effect of the recent Executive order laying a foundation for discrimination against LGBTQ individuals, women, religious minorities, and others under the pretext of religious freedom.",Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.1113,Personal Care Products Safety Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Feinstein, Dianne [D-CA]"
S.1112,Maternal Health Accountability Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Heitkamp, Heidi [D-ND]"
S.1111,Violence Against Women Veterans Act,Introduced,Veterans' Affairs,"Sen. Shaheen, Jeanne [D-NH]"
S.1110,Friendly Airports for Mothers Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Duckworth, Tammy [D-IL]"
S.1109,Title VIII Nursing Workforce Reauthorization Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.1108,Honoring Hometown Heroes Act,Introduced,Judiciary,"Sen. Tester, Jon [D-MT]"
S.1107,Bankruptcy Judgeship Act of 2017,Passed Senate,Judiciary,"Sen. Coons, Christopher A. [D-DE]"
S.1106,National Nurse Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.1105,Miners Pension Protection Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Manchin, Joe, III [D-WV]"
S.1104,Rural Wireless Access Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Manchin, Joe, III [D-WV]"
S.1103,Department of Homeland Security Blue Campaign Authorization Act of 2017,Passed Senate,Homeland Security and Governmental Affairs,"Sen. Johnson, Ron [R-WI]"
S.1102,Offshore WIND Act,Introduced,Finance,"Sen. Markey, Edward J. [D-MA]"
S.1101,Pregnant Workers Fairness Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.1100,Small Shipyards and Maritime Communities Act,Introduced,"Commerce, Science, and Transportation","Sen. Baldwin, Tammy [D-WI]"
S.1099,Saving Federal Dollars Through Better Use of Government Purchase and Travel Cards Act of 2017,Passed Senate,Homeland Security and Governmental Affairs | House,"Sen. Carper, Thomas R. [D-DE]"
S.1098,Clean Up the Department of Veterans Affairs Act of 2017,Introduced,Veterans' Affairs,"Sen. Flake, Jeff [R-AZ]"
S.1097,Armed Forces Reserve and National Guard Dual-Status Review and Modernization Act,Introduced,Armed Services,"Sen. Daines, Steve [R-MT]"
S.1096,Maritime Administration Authorization and Enhancement Act for Fiscal Year 2018,Introduced,"Commerce, Science, and Transportation","Sen. Fischer, Deb [R-NE]"
S.1095,A bill to ensure that the Secretary of the Interior collaborates fully with State and local authorities and certain nonprofit entities in managing the Corolla Wild Horse population on Federal land.,Introduced,Environment and Public Works,"Sen. Burr, Richard [R-NC]"
S.1094,Department of Veterans Affairs Accountability and Whistleblower Protection Act of 2017,Became Law,Veterans' Affairs,"Sen. Rubio, Marco [R-FL]"
S.1093,Pediatric Device Development Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Franken, Al [D-MN]"
S.1092,Interstate Transport Act of 2018,Passed Senate,"Commerce, Science, and Transportation","Sen. Enzi, Michael B. [R-WY]"
S.1091,Supporting Grandparents Raising Grandchildren Act,Became Law,"Health, Education, Labor, and Pensions | House","Sen. Collins, Susan M. [R-ME]"
S.1090,Water and Agriculture Tax Reform Act of 2017,Introduced,Finance,"Sen. Crapo, Mike [R-ID]"
S.1089,A bill to require the Secretary of Energy to review and update a report on the energy and environmental benefits of the re-refining of used lubricating oil.,Introduced,Energy and Natural Resources,"Sen. Portman, Rob [R-OH]"
S.1088,Federal Agency Customer Experience Act of 2017,Passed Senate,Homeland Security and Governmental Affairs | House,"Sen. McCaskill, Claire [D-MO]"
S.1087,Lifesaving Gear for Police Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Toomey, Pat [R-PA]"
S.1086,"A bill to amend title 10, United States Code, to remove the prohibition on eligibility for TRICARE Reserve Select of members of the reserve components of the Armed Forces who are eligible to enroll in a health benefits plan under chapter 89 of title 5, United States Code.",Introduced,Armed Services,"Sen. Hatch, Orrin G. [R-UT]"
S.1085,Thin Blue Line Act,Introduced,Judiciary,"Sen. Toomey, Pat [R-PA]"
S.1084,Lieutenant Osvaldo Albarati Correctional Officer Self-Protection Act of 2017,Introduced,Judiciary,"Sen. Toomey, Pat [R-PA]"
S.1083,"A bill to amend section 1214 of title 5, United States Code, to provide for stays during a period that the Merit Systems Protection Board lacks a quorum.",Became Law,Homeland Security and Governmental Affairs | House,"Sen. Johnson, Ron [R-WI]"
S.1082,United States Employee Ownership Bank Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Sanders, Bernard [I-VT]"
S.1081,WORK Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Sanders, Bernard [I-VT]"
S.1080,Vested Employee Pension Benefit Protection Act,Introduced,Finance,"Sen. McCaskill, Claire [D-MO]"
S.1079,Protecting Americans from Dangerous Opioids Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Manchin, Joe, III [D-WV]"
S.1078,FDA Accountability for Public Safety Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Manchin, Joe, III [D-WV]"
S.1077,Changing the Culture of the FDA Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Manchin, Joe, III [D-WV]"
S.1076,Keep Our Pension Promises Act,Introduced,Finance,"Sen. Sanders, Bernard [I-VT]"
S.1075,Appalachian Ethane Storage Hub Study Act,Introduced,Energy and Natural Resources,"Sen. Capito, Shelley Moore [R-WV]"
S.1074,Electronic Signature Standards Act of 2017,Introduced,Finance,"Sen. Portman, Rob [R-OH]"
S.1073,Escambia County Land Conveyance Act,Introduced,Energy and Natural Resources,"Sen. Rubio, Marco [R-FL]"
S.1072,Homeless Veterans Prevention Act of 2017,Introduced,Veterans' Affairs,"Sen. Burr, Richard [R-NC]"
S.1071,Duplicative Green Building Program Evaluation Act,Introduced,Energy and Natural Resources,"Sen. Flake, Jeff [R-AZ]"
S.1070,Realizing Intended Safety for Certain Accessories Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Roberts, Pat [R-KS]"
S.1069,Medical Device Safety Monitoring Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.1068,Clean Energy for America Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.1067,CONNECT Act,Introduced,Finance,"Sen. Peters, Gary C. [D-MI]"
S.1066,Federal Adjustment in Reporting Student Credit Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Peters, Gary C. [D-MI]"
S.1065,"A bill to designate Union Station in Washington, DC, as ""Harry S. Truman Union Station"".",Introduced,Environment and Public Works,"Sen. McCaskill, Claire [D-MO]"
S.1064,Anti-Lunch Shaming Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Udall, Tom [D-NM]"
S.1063,Nurse Staffing Standards for Hospital Patient Safety and Quality Care Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Brown, Sherrod [D-OH]"
S.1062,FDA Reporting Transparency and Accountability Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Burr, Richard [R-NC]"
S.1061,Assuring Contracting Equity Act of 2017,Introduced,Small Business and Entrepreneurship,"Sen. Udall, Tom [D-NM]"
S.1060,PLO Accountability Act of 2017,Introduced,Foreign Relations,"Sen. Cruz, Ted [R-TX]"
S.1059,Responsible Disposal Reauthorization Act of 2017,Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.1058,National Flood Insurance Program Consultant Accountability Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Kennedy, John [R-LA]"
S.1057,Harmful Algal Bloom and Hypoxia Research and Control Amendments Act of 2017,Passed Senate,"Commerce, Science, and Transportation","Sen. Nelson, Bill [D-FL]"
S.1056,Veteran Small Business Export Promotion Act,Introduced,Small Business and Entrepreneurship,"Sen. Hirono, Mazie K. [D-HI]"
S.1055,Philippines Human Rights Accountability and Counternarcotics Act of 2017,Introduced,Foreign Relations,"Sen. Cardin, Benjamin L. [D-MD]"
S.1054,Dynamic Glass Act,Introduced,Finance,"Sen. Wicker, Roger F. [R-MS]"
S.1053,"A bill to require the Secretary of the Interior to issue new resource management plans applicable to the Beaver Dam Wash National Conservation Area and the Red Cliffs National Conservation Area and a new amendment to the St. George Field Office Resource Management Plan, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Hatch, Orrin G. [R-UT]"
S.1052,BENEFIT Act of 2017,Passed Senate,"Health, Education, Labor, and Pensions | House","Sen. Wicker, Roger F. [R-MS]"
S.1051,Taiwan Travel Act,Introduced,Foreign Relations,"Sen. Rubio, Marco [R-FL]"
S.1050,Chinese-American World War II Veteran Congressional Gold Medal Act,Became Law,"Banking, Housing, and Urban Affairs | House","Sen. Duckworth, Tammy [D-IL]"
S.1049,Opioid Addiction Risk Transparency Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Hassan, Margaret Wood [D-NH]"
S.1048,Enhanced Clinical Trial Design Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Hatch, Orrin G. [R-UT]"
S.1047,Lumbee Recognition Act,Introduced,Indian Affairs,"Sen. Burr, Richard [R-NC]"
S.1046,Eastern Nevada Economic Development and Land Management Improvement Act,Introduced,Energy and Natural Resources,"Sen. Heller, Dean [R-NV]"
S.1045,Save Women's Preventive Care Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.1044,Ensuring Seniors Access to Local Pharmacies Act of 2017,Introduced,Finance,"Sen. Capito, Shelley Moore [R-WV]"
S.1043,Pay for Student Success Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Bennet, Michael F. [D-CO]"
S.1042,Segal AmeriCorps Education Award Enhancement Act of 2017,Introduced,Finance,"Sen. Bennet, Michael F. [D-CO]"
S.1041,Florida Shores Protection and Fairness Act,Introduced,Energy and Natural Resources,"Sen. Rubio, Marco [R-FL]"
S.1040,State Sponsored Visa Pilot Program Act of 2017,Introduced,Judiciary,"Sen. Johnson, Ron [R-WI]"
S.1039,A bill to indemnify local law enforcement entities for complying with valid detainers issued by immigration officers.,Introduced,Judiciary,"Sen. Flake, Jeff [R-AZ]"
S.1038,A bill to require the Administrator of the Small Business Administration to submit to Congress a report on the utilization of small businesses with respect to certain Federal contracts.,Introduced,Small Business and Entrepreneurship,"Sen. Ernst, Joni  [R-IA]"
S.1037,FAIR Fees Act,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.1036,Marine Energy Act,Introduced,Energy and Natural Resources,"Sen. Wyden, Ron [D-OR]"
S.1035,PROSPERS Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Heinrich, Martin [D-NM]"
S.1034,Agricultural Worker Program Act of 2017,Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.1033,"A bill to amend the Healthy Forests Restoration Act of 2003 to provide for stewardship contracting projects, and for other purposes.",Introduced,"Agriculture, Nutrition, and Forestry","Sen. Roberts, Pat [R-KS]"
S.1032,National Forest Good Neighbor Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Roberts, Pat [R-KS]"
S.1031,Crowdfunding Enhancement Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Daines, Steve [R-MT]"
S.1030,A bill to require the Federal Energy Regulatory Commission to submit to Congress a report on certain hydropower projects.,Introduced,Energy and Natural Resources,"Sen. King, Angus S., Jr. [I-ME]"
S.1029,A bill to amend the Public Utility Regulatory Policies Act of 1978 to exempt certain small hydroelectric power projects that are applying for relicensing under the Federal Power Act from the licensing requirements of that Act.,Introduced,Energy and Natural Resources,"Sen. King, Angus S., Jr. [I-ME]"
S.1028,RAISE Family Caregivers Act,Passed Senate,"Health, Education, Labor, and Pensions | House","Sen. Collins, Susan M. [R-ME]"
S.1027,A bill to extend the Secure Rural Schools and Community Self-Determination Act of 2000.,Introduced,Energy and Natural Resources,"Sen. Hatch, Orrin G. [R-UT]"
S.1026,Know Conflicts Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Casey, Robert P., Jr. [D-PA]"
S.1025,AFFIRM Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Flake, Jeff [R-AZ]"
S.1024,Veterans Appeals Improvement and Modernization Act of 2017,Introduced,Veterans' Affairs,"Sen. Isakson, Johnny [R-GA]"
S.1023,Tropical Forest Conservation Reauthorization Act of 2018,Became Law,Foreign Relations,"Sen. Portman, Rob [R-OH]"
S.1022,MISSION ZERO Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Isakson, Johnny [R-GA]"
S.1021,United States Coast Guard Commemorative Coin Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Murphy, Christopher [D-CT]"
S.1020,Carried Interest Fairness Act of 2017,Introduced,Finance,"Sen. Baldwin, Tammy [D-WI]"
S.1019,A bill for the relief of Luis Barrios.,Introduced,Judiciary,"Sen. Blumenthal, Richard [D-CT]"
S.1018,Venezuela Humanitarian Assistance and Defense of Democratic Governance Act of 2017,Introduced,Foreign Relations,"Sen. Cardin, Benjamin L. [D-MD]"
S.1017,"A bill to designate the Red River Valley Agricultural Research Center in Fargo, North Dakota, as the ""Edward T. Schafer Agricultural Research Center"".",Introduced,"Agriculture, Nutrition, and Forestry","Sen. Hoeven, John [R-ND]"
S.1016,CONNECT for Health Act of 2017,Introduced,Finance,"Sen. Schatz, Brian [D-HI]"
S.1015,National Suicide Hotline Improvement Act of 2017,Passed Senate,"Commerce, Science, and Transportation | House","Sen. Hatch, Orrin G. [R-UT]"
S.1014,PAWS Act of 2017,Introduced,Veterans' Affairs,"Sen. Fischer, Deb [R-NE]"
S.1013,Gigabit Opportunity Act,Introduced,Finance,"Sen. Capito, Shelley Moore [R-WV]"
S.1012,New Mexico Drought Preparedness Act of 2018,Introduced,Energy and Natural Resources,"Sen. Udall, Tom [D-NM]"
S.1011,Mahan Air and Terrorism Prevention Act of 2017,Introduced,Foreign Relations,"Sen. Cornyn, John [R-TX]"
S.1010,Register of Copyrights Selection and Accountability Act of 2017,Introduced,Rules and Administration,"Sen. Grassley, Chuck [R-IA]"
S.1009,Natural Gas Consumer Protection Act,Introduced,Energy and Natural Resources,"Sen. King, Angus S., Jr. [I-ME]"
S.1008,Therapeutic Hemp Medical Access Act of 2017,Introduced,Judiciary,"Sen. Gardner, Cory [R-CO]"
S.1007,Bureau of Land Management Headquarters Relocation Act,Introduced,Energy and Natural Resources,"Sen. Gardner, Cory [R-CO]"
S.1006,Equality Act,Introduced,Judiciary,"Sen. Merkley, Jeff [D-OR]"
S.1005,Modernization of Derivatives Tax Act of 2017,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.1004,Perkins Fund for Equity and Excellence,Introduced,"Health, Education, Labor, and Pensions","Sen. Kaine, Tim [D-VA]"
S.1003,"A bill to amend title XIX of the Social Security Act to add standards for drug compendia for physician use for purposes of Medicaid payment for certain drugs, and for other purposes.",Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.1002,CLEAR Relief Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Moran, Jerry [R-KS]"
S.1001,Ambulatory Surgical Center Quality and Access Act of 2017,Introduced,Finance,"Sen. Crapo, Mike [R-ID]"
S.1000,Protecting America's Workers Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Franken, Al [D-MN]"
S.999,COAST Anti-Drilling Act,Introduced,Energy and Natural Resources,"Sen. Menendez, Robert [D-NJ]"
S.998,Moving Americans Privacy Protection Act,Introduced,Finance,"Sen. Daines, Steve [R-MT]"
S.997,Flexibility for Working Families Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.996,Middle Class CHANCE Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Heinrich, Martin [D-NM]"
S.995,Spokane Tribe of Indians of the Spokane Reservation Equitable Compensation Act,Passed Senate,Indian Affairs | House,"Sen. Cantwell, Maria [D-WA]"
S.994,Protecting Religiously Affiliated Institutions Act of 2018,Became Law,Judiciary,"Sen. Hatch, Orrin G. [R-UT]"
S.993,Restoring Internet Freedom Act,Introduced,"Commerce, Science, and Transportation","Sen. Lee, Mike [R-UT]"
S.992,Veteran Overmedication Prevention Act of 2017,Introduced,Veterans' Affairs,"Sen. McCain, John [R-AZ]"
S.991,Stop Arctic Ocean Drilling Act of 2017,Introduced,Energy and Natural Resources,"Sen. Merkley, Jeff [D-OR]"
S.990,MGT Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Moran, Jerry [R-KS]"
S.989,Ensuring Children's Access to Specialty Care Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Blunt, Roy [R-MO]"
S.988,Agriculture Environmental Stewardship Act of 2017,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.987,100 by '50 Act,Introduced,Finance,"Sen. Merkley, Jeff [D-OR]"
S.986,Fairness for Our Hospitals Act of 2017,Introduced,Finance,"Sen. Menendez, Robert [D-NJ]"
S.985,A bill to prohibit the Secretary of the Interior from revising the approved oil and gas leasing program for fiscal years 2017 through 2022.,Introduced,Energy and Natural Resources,"Sen. Markey, Edward J. [D-MA]"
S.984,Creating Pathways for Youth Employment Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.983,Helping to Encourage Real Opportunities (HERO) for At-Risk Youth Act,Introduced,Finance,"Sen. Durbin, Richard J. [D-IL]"
S.982,Speak Up to Protect Every Abused Kid Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.981,A bill to require the Secretary of Energy to establish an energy efficiency materials pilot program.,Introduced,Energy and Natural Resources,"Sen. Klobuchar, Amy [D-MN]"
S.980,Rural Access to Hospice Act of 2017,Introduced,Finance,"Sen. Capito, Shelley Moore [R-WV]"
S.979,A bill for the relief of Arturo Hernandez-Garcia.,Introduced,Judiciary,"Sen. Bennet, Michael F. [D-CO]"
S.978,Recognizing Achievement in Classified School Employees Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.977,Medicare Home Health Flexibility Act of 2017,Introduced,Finance,"Sen. Cardin, Benjamin L. [D-MD]"
S.976,Marketplace Fairness Act of 2017,Introduced,Finance,"Sen. Enzi, Michael B. [R-WY]"
S.975,A bill to amend the Internal Revenue Code of 1986 to permanently extend the Indian coal production tax credit.,Introduced,Finance,"Sen. Daines, Steve [R-MT]"
S.974,Creating and Restoring Equal Access to Equivalent Samples Act of 2018,Introduced,Judiciary,"Sen. Leahy, Patrick J. [D-VT]"
S.973,Tennessee Wilderness Act,Introduced,Energy and Natural Resources,"Sen. Alexander, Lamar [R-TN]"
S.972,Nicaraguan Investment Conditionality Act (NICA) of 2017,Introduced,Foreign Relations,"Sen. Cruz, Ted [R-TX]"
S.971,REPAIR Act,Introduced,Environment and Public Works,"Sen. Thune, John [R-SD]"
S.970,Newborn Care Improvement Act of 2017,Introduced,Veterans' Affairs,"Sen. Klobuchar, Amy [D-MN]"
S.969,Supporting Children of the National Guard and Reserve Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Klobuchar, Amy [D-MN]"
S.968,Veterans Access to Care Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Klobuchar, Amy [D-MN]"
S.967,"Medicare Ambulance Access, Fraud Prevention, and Reform Act of 2017",Introduced,Finance,"Sen. Stabenow, Debbie [D-MI]"
S.966,National Historic Vehicle Register Act of 2017,Introduced,Energy and Natural Resources,"Sen. Peters, Gary C. [D-MI]"
S.965,Cruise Passenger Protection Act,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.964,MY DATA Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.963,Social Impact Partnerships to Pay for Results Act,Introduced,Finance,"Sen. Young, Todd C. [R-IN]"
S.962,Empowering State Forestry to Improve Forest Health Act of 2017,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Klobuchar, Amy [D-MN]"
S.961,Using Evidence to Move Welfare Recipients into Work Act,Introduced,Finance,"Sen. Young, Todd C. [R-IN]"
S.960,Preserving Data in Government Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.959,Protection of Social Security Benefits Restoration Act,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.958,Coral Reef Sustainability Through Innovation Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Hirono, Mazie K. [D-HI]"
S.957,Access to Contraception for Women Servicemembers and Dependents Act of 2017,Introduced,Armed Services,"Sen. Shaheen, Jeanne [D-NH]"
S.956,OCEAN Act,Introduced,Energy and Natural Resources,"Sen. Cassidy, Bill [R-LA]"
S.955,Paying a Fair Share Act of 2017,Introduced,Finance,"Sen. Whitehouse, Sheldon [D-RI]"
S.954,Tyler Clementi Higher Education Anti-Harassment Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Murray, Patty [D-WA]"
S.953,White House Visitor Logs Transparency Act of 2017,Introduced,Judiciary,"Sen. Heinrich, Martin [D-NM]"
S.952,End Banking for Human Traffickers Act of 2017,Introduced,"Banking, Housing, and Urban Affairs","Sen. Warren, Elizabeth [D-MA]"
S.951,Regulatory Accountability Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Portman, Rob [R-OH]"
S.950,Wildland Firefighter Fairness Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Daines, Steve [R-MT]"
S.949,Wildland Firefighter Recognition Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Daines, Steve [R-MT]"
S.948,America's Red Rock Wilderness Act of 2017,Introduced,Energy and Natural Resources,"Sen. Durbin, Richard J. [D-IL]"
S.947,TICKETS Act,Introduced,"Commerce, Science, and Transportation","Sen. Hassan, Margaret Wood [D-NH]"
S.946,Veterans Treatment Court Improvement Act of 2018,Passed Senate,Veterans' Affairs | House,"Sen. Flake, Jeff [R-AZ]"
S.945,New HOPE Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Cornyn, John [R-TX]"
S.944,American Renewable Fuel and Job Creation Act of 2017,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.943,Johnson-O'Malley Supplemental Indian Education Program Modernization Act,Became Law,Indian Affairs | House,"Sen. Heitkamp, Heidi [D-ND]"
S.942,Counterterrorism Screening and Assistance Act of 2017,Introduced,Foreign Relations,"Sen. Rubio, Marco [R-FL]"
S.941,Yellowstone Gateway Protection Act,Introduced,Energy and Natural Resources,"Sen. Tester, Jon [D-MT]"
S.940,SEAL Act,Introduced,Finance,"Sen. Enzi, Michael B. [R-WY]"
S.939,EL CHAPO Act,Introduced,Judiciary,"Sen. Cruz, Ted [R-TX]"
S.938,Procurement Fraud Prevention Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.937,Adoption Tax Credit Refundability Act of 2017,Introduced,Finance,"Sen. Casey, Robert P., Jr. [D-PA]"
S.936,Northern Rockies Ecosystem Protection Act,Introduced,Energy and Natural Resources,"Sen. Whitehouse, Sheldon [D-RI]"
S.935,Endangered Species Management Self-Determination Act,Introduced,Environment and Public Works,"Sen. Paul, Rand [R-KY]"
S.934,FDA Reauthorization Act of 2017,Introduced,"Health, Education, Labor, and Pensions","Sen. Alexander, Lamar [R-TN]"
S.933,Express Appeals Act of 2017,Introduced,Veterans' Affairs,"Sen. Sullivan, Dan  [R-AK]"
S.932,BASIC Act,Introduced,Budget,"Sen. Daines, Steve [R-MT]"
S.931,"A bill to designate the facility of the United States Postal Service located at 4910 Brighton Boulevard in Denver, Colorado, as the ""George Sakato Post Office"".",Became Law,Homeland Security and Governmental Affairs | House,"Sen. Gardner, Cory [R-CO]"
S.930,Western Area Power Administration Transparency Act,Introduced,Energy and Natural Resources,"Sen. Flake, Jeff [R-AZ]"
S.929,Invest in Rural Small Business Act of 2017,Introduced,Small Business and Entrepreneurship,"Sen. Shaheen, Jeanne [D-NH]"
S.928,Therapeutic Fraud Prevention Act of 2017,Introduced,"Commerce, Science, and Transportation","Sen. Murray, Patty [D-WA]"
S.927,Patents for Humanity Program Improvement Act,Introduced,Judiciary,"Sen. Leahy, Patrick J. [D-VT]"
S.926,Global War on Terrorism War Memorial Act,Introduced,Energy and Natural Resources,"Sen. Ernst, Joni  [R-IA]"
S.925,VETS Act of 2017,Passed Senate,Veterans' Affairs,"Sen. Ernst, Joni  [R-IA]"
S.924,National Security Diversity and Inclusion Workforce Act of 2017,Introduced,Homeland Security and Governmental Affairs,"Sen. Cardin, Benjamin L. [D-MD]"
S.923,Reforming Finance for Local Economies Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Kennedy, John [R-LA]"
S.922,Climate Change Adapt America Fund Act of 2017,Introduced,Finance,"Sen. Durbin, Richard J. [D-IL]"
S.921,Duty First Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Moran, Jerry [R-KS]"
