names,descriptions,statuses,bill_committees,sponsors
S.2678,Airline Accountability Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Booker, Cory A. [D-NJ]"
S.2677,Older Americans Social Isolation and Loneliness Prevention Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Smith, Tina  [D-MN]"
S.2676,Better Education and Skills Training for America's Workforce Act,Introduced,Finance,"Sen. Menendez, Robert [D-NJ]"
S.2675,"Study, Treat, Observe, and Prevent Neglected Diseases of Poverty Act",Introduced,"Health, Education, Labor, and Pensions","Sen. Booker, Cory A. [D-NJ]"
S.2674,Assuring Quality Water Infrastructure Act,Introduced,Environment and Public Works,"Sen. Capito, Shelley Moore [R-WV]"
S.2673,Supporting Eating Disorders Recovery Through Vital Expansion Act,Introduced,Armed Services,"Sen. Shaheen, Jeanne [D-NH]"
S.2672,Helping Infrastructure Restore the Economy Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Hawley, Josh  [R-MO]"
S.2671,Break the Cycle of Violence Act,Introduced,Judiciary,"Sen. Booker, Cory A. [D-NJ]"
S.2670,21st Century Workforce Partnerships Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Smith, Tina  [D-MN]"
S.2669,Stopping Harmful Interference in Elections for a Lasting Democracy Act,Introduced,Rules and Administration,"Sen. Klobuchar, Amy [D-MN]"
S.2668,Solar Energy Research and Development Act of 2019,Introduced,Energy and Natural Resources,"Sen. Sinema, Kyrsten [D-AZ]"
S.2667,FAFSA Simplification Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Alexander, Lamar [R-TN]"
S.2666,Public Land Renewable Energy Development Act of 2019,Introduced,Energy and Natural Resources,"Sen. McSally, Martha [R-AZ]"
S.2665,Federal Travel Transparency Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Duckworth, Tammy [D-IL]"
S.2664,Cyber Shield Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.2663,Small Community Transit Improvement Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Moran, Jerry [R-KS]"
S.2662,Growing American Innovation Now Act,Introduced,Environment and Public Works,"Sen. Barrasso, John [R-WY]"
S.2661,National Suicide Hotline Designation Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Gardner, Cory [R-CO]"
S.2660,Wind Energy Research and Development Act of 2019,Introduced,Energy and Natural Resources,"Sen. Smith, Tina  [D-MN]"
S.2659,Investing in Tomorrow's Workforce Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.2658,Augmenting Compatibility and Competition by Enabling Service Switching Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Warner, Mark R. [D-VA]"
S.2657,Advanced Geothermal Innovation Leadership Act of 2019,Introduced,Energy and Natural Resources,"Sen. Murkowski, Lisa [R-AK]"
S.2656,A bill to disclose access to election infrastructure by foreign nationals.,Introduced,Rules and Administration,"Sen. Kennedy, John [R-LA]"
S.2655,Working Students Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.2654,Trump's Heist Undermines the G7 Act,Introduced,Foreign Relations,"Sen. Blumenthal, Richard [D-CT]"
S.2653,Scrutinizing White House Activities that Make Profits Act of 2019,Introduced,Foreign Relations,"Sen. Merkley, Jeff [D-OR]"
S.2652,Protection of American Jobs in Cross-Border Rail Operations With Mexico Act,Introduced,"Commerce, Science, and Transportation","Sen. Blumenthal, Richard [D-CT]"
S.2651,Honoring Veterans' Families Act of 2019,Introduced,Veterans' Affairs,"Sen. Sinema, Kyrsten [D-AZ]"
S.2650,Medicare Prescription Drug Savings and Choice Act of 2019,Introduced,Finance,"Sen. Durbin, Richard J. [D-IL]"
S.2649,Financial Institutions Examination Fairness and Reform Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Moran, Jerry [R-KS]"
S.2648,Rural ACO Improvement Act,Introduced,Finance,"Sen. Cortez Masto, Catherine  [D-NV]"
S.2647,Compulsory Requirement to Eliminate Employees who are Perpetrators of Sexual assault Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Ernst, Joni  [R-IA]"
S.2646,Emancipation National Historic Trail Study Act,Introduced,Energy and Natural Resources,"Sen. Cornyn, John [R-TX]"
S.2645,Connecting Communities Post Disasters Act of 2019,Introduced,Environment and Public Works,"Sen. Blackburn, Marsha [R-TN]"
S.2644,Countering Turkish Aggression Act of 2019,Introduced,10/21/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 249. (All Actions),"Sen. Graham, Lindsey [R-SC]"
S.2643,Judge Damon Keith Congressional Gold Medal Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Peters, Gary C. [D-MI]"
S.2642,"Community Outreach, Maintenance, and Preservation by Restricting Export Stations from Subverting Our Regulations Act",Introduced,Energy and Natural Resources,"Sen. Markey, Edward J. [D-MA]"
S.2641,Promoting American National Security and Preventing the Resurgence of ISIS Act of 2019,Introduced,Foreign Relations,"Sen. Risch, James E. [R-ID]"
S.2640,Students Not Profits Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Brown, Sherrod [D-OH]"
S.2639,Restoring Integrity to America's Elections Act,Introduced,Rules and Administration,"Sen. Udall, Tom [D-NM]"
S.2638,Friendly Airports for Mothers Improvement Act,Introduced,"Commerce, Science, and Transportation","Sen. Duckworth, Tammy [D-IL]"
S.2637,Mind Your Own Business Act of 2019,Introduced,Finance,"Sen. Wyden, Ron [D-OR]"
S.2636,Clean Water Infrastructure Resilience and Sustainability Act,Introduced,Environment and Public Works,"Sen. Cardin, Benjamin L. [D-MD]"
S.2635,Saudi Fugitive Declassification Act of 2019,Passed Senate,Judiciary,"Sen. Wyden, Ron [D-OR]"
S.2634,Small Business Tax Fairness and Compliance Simplification Act,Introduced,Finance,"Sen. Cardin, Benjamin L. [D-MD]"
S.2633,"A bill to amend title XVIII of the Social Security Act to provide coverage for wigs as durable medical equipment under the Medicare program, and for other purposes.",Introduced,Finance,"Sen. Blumenthal, Richard [D-CT]"
S.2632,Judicial Travel Accountability Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Whitehouse, Sheldon [D-RI]"
S.2631,Identity Theft Victims Protection Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Scott, Rick  [R-FL]"
S.2630,Davis-Bacon Repeal Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Lee, Mike [R-UT]"
S.2629,United States Public Health Service Modernization Act of 2019,Passed Senate,"Health, Education, Labor, and Pensions | House","Sen. Rounds, Mike  [R-SD]"
S.2628,Equity in Pretrial Medicaid Coverage Act,Introduced,Finance,"Sen. Markey, Edward J. [D-MA]"
S.2627,End Double Taxation of Successful Civil Claims Act,Introduced,Finance,"Sen. Cortez Masto, Catherine  [D-NV]"
S.2626,Restoring Health Benefits for Justice-Involved Individuals Act of 2019,Introduced,Finance,"Sen. Merkley, Jeff [D-OR]"
S.2625,Syrian Allies Protection Act,Introduced,Judiciary,"Sen. Warner, Mark R. [D-VA]"
S.2624,A bill to prohibit arms sales to Turkey.,Introduced,Foreign Relations,"Sen. Paul, Rand [R-KY]"
S.2623,American Aviator Act,Introduced,"Commerce, Science, and Transportation","Sen. Baldwin, Tammy [D-WI]"
S.2622,Close the Revolving Door Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Bennet, Michael F. [D-CO]"
S.2621,Holocaust Insurance Accountability Act of 2019,Introduced,Judiciary,"Sen. Rubio, Marco [R-FL]"
S.2620,Generating Real Opportunities for Workforce Training and Hiring Act,Introduced,Finance,"Sen. Inhofe, James M. [R-OK]"
S.2619,Healthy Start Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Brown, Sherrod [D-OH]"
S.2618,Bonuses for Cost-Cutters Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Paul, Rand [R-KY]"
S.2617,Contracts and Obligations Modernization for Efficient Terms of Service Act,Introduced,"Commerce, Science, and Transportation","Sen. Rubio, Marco [R-FL]"
S.2616,Alaska Tribal Public Safety Empowerment Act,Introduced,Indian Affairs,"Sen. Murkowski, Lisa [R-AK]"
S.2615,Historic Tax Credit Growth and Opportunity Act of 2019,Introduced,Finance,"Sen. Cassidy, Bill [R-LA]"
S.2614,Workforce Mobility Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Young, Todd [R-IN]"
S.2613,Ending Homelessness Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Harris, Kamala D. [D-CA]"
S.2612,"A bill for the relief of Maria Isabel Bueso Barrera, Alberto Bueso Mendoza, and Karla Maria Barrera De Bueso.",Introduced,Judiciary,"Sen. Feinstein, Dianne [D-CA]"
S.2611,End the Limo Loophole Act,Introduced,"Commerce, Science, and Transportation","Sen. Gillibrand, Kirsten E. [D-NY]"
S.2610,Tribal Energy Reauthorization Act,Introduced,Indian Affairs,"Sen. Murkowski, Lisa [R-AK]"
S.2609,Universal School Meals Program Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Sanders, Bernard [I-VT]"
S.2608,Advancing Competency-Based Education Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Hassan, Margaret Wood [D-NH]"
S.2607,Drone Integration and Zoning Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Lee, Mike [R-UT]"
S.2606,"Safety, Accountability, and Federal Enforcement of Limos Act of 2019",Introduced,"Commerce, Science, and Transportation","Sen. Schumer, Charles E. [D-NY]"
S.2605,Take Unsafe Limos Off the Road Act,Introduced,"Commerce, Science, and Transportation","Sen. Schumer, Charles E. [D-NY]"
S.2604,Reduce Impaired Driving for Everyone Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Udall, Tom [D-NM]"
S.2603,Resolving Extended Limbo for Immigrant Employees and Families Act,Introduced,Judiciary,"Sen. Durbin, Richard J. [D-IL]"
S.2602,RPM Act of 2019,Introduced,Environment and Public Works,"Sen. Burr, Richard [R-NC]"
S.2601,Helen Keller National Center Reauthorization Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Jones, Doug  [D-AL]"
S.2600,Protecting Student Athletes from Concussions Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Durbin, Richard J. [D-IL]"
S.2599,Seeding Rural Resilience Act,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Tester, Jon [D-MT]"
S.2598,Pension Stability Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Baldwin, Tammy [D-WI]"
S.2597,LEGEND Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Thune, John [R-SD]"
S.2596,Voluntary Water Partnership for Distressed Communities Act of 2019,Introduced,Environment and Public Works,"Sen. Duckworth, Tammy [D-IL]"
S.2595,New Home Energy Efficiency Act,Introduced,Finance,"Sen. Hassan, Margaret Wood [D-NH]"
S.2594,Veterans' Preference Parity Act,Introduced,Veterans' Affairs,"Sen. Sullivan, Dan  [R-AK]"
S.2593,End Government Shutdowns Act,Introduced,10/15/2019 Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 242. (All Actions),"Sen. Portman, Rob [R-OH]"
S.2592,Virginia Beach Strong Act,Introduced,Finance,"Sen. Warner, Mark R. [D-VA]"
S.2591,Chesapeake Watershed Investments for Landscape Defense Act of 2019,Introduced,Environment and Public Works,"Sen. Van Hollen, Chris [D-MD]"
S.2590,Dignity for Aborted Children Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Braun, Mike  [R-IN]"
S.2589,"A bill to amend the Internal Revenue Code of 1986 to restore the limitation on downward attribution of stock ownership in applying the constructive ownership rules to controlled foreign corporations, and for other purposes.",Introduced,Finance,"Sen. Isakson, Johnny [R-GA]"
S.2588,Home Energy Savings Act,Introduced,Finance,"Sen. Hassan, Margaret Wood [D-NH]"
S.2587,Continuation Of Useful Resources To States Act,Introduced,Finance,"Sen. Cornyn, John [R-TX]"
S.2586,Maternal Outcomes Matter Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. McSally, Martha [R-AZ]"
S.2585,Ensuring Accurate and Complete Abortion Data Reporting Act of 2019,Introduced,Finance,"Sen. Ernst, Joni  [R-IA]"
S.2584,"Commerce, Justice, Science, and Related Agencies Appropriations Act, 2020",Introduced,Appropriations,"Sen. Moran, Jerry [R-KS]"
S.2583,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2020",Introduced,Appropriations,"Sen. Graham, Lindsey [R-SC]"
S.2582,"Department of Homeland Security Appropriations Act, 2020",Introduced,Appropriations,"Sen. Capito, Shelley Moore [R-WV]"
S.2581,"Legislative Branch Appropriations Act, 2020",Introduced,Appropriations,"Sen. Hyde-Smith, Cindy [R-MS]"
S.2580,"Department of the Interior, Environment, and Related Agencies Appropriations Act, 2020",Introduced,Appropriations,"Sen. Murkowski, Lisa [R-AK]"
S.2579,STEM Opportunities Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Hirono, Mazie K. [D-HI]"
S.2578,Women and Minorities in STEM Booster Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Hirono, Mazie K. [D-HI]"
S.2577,Data Broker Accountability and Transparency Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Markey, Edward J. [D-MA]"
S.2576,Infrastructure Spending Limit Act of 2019,Introduced,Budget,"Sen. Paul, Rand [R-KY]"
S.2575,Disaster Assistance Simplification Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Rubio, Marco [R-FL]"
S.2574,Promote Responsible Oversight and Targeted Employee background Check Transparency for Seniors Act,Introduced,Finance,"Sen. Gardner, Cory [R-CO]"
S.2573,Criminalizing Abused Substance Templates Act of 2019,Introduced,Judiciary,"Sen. Cassidy, Bill [R-LA]"
S.2572,FHA Loan Affordability Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Shaheen, Jeanne [D-NH]"
S.2571,Manufactured Housing Community Sustainability Act of 2019,Introduced,Finance,"Sen. Shaheen, Jeanne [D-NH]"
S.2570,Greg LeMond Congressional Gold Medal Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Sinema, Kyrsten [D-AZ]"
S.2569,Veterans-Specific Education for Tomorrow's Health Professionals Act,Introduced,Veterans' Affairs,"Sen. Baldwin, Tammy [D-WI]"
S.2568,Fair Sugar Policy Act of 2019,Introduced,"Agriculture, Nutrition, and Forestry","Sen. Shaheen, Jeanne [D-NH]"
S.2567,Rural Housing Preservation Act of 2019,Introduced,"Banking, Housing, and Urban Affairs","Sen. Shaheen, Jeanne [D-NH]"
S.2566,Prohibiting Punishment of Acquitted Conduct Act of 2019,Introduced,Judiciary,"Sen. Durbin, Richard J. [D-IL]"
S.2565,"A bill to establish a Global Climate Change Resilience Strategy, to authorize the admission of climate-displaced persons, and for other purposes.",Introduced,Foreign Relations,"Sen. Markey, Edward J. [D-MA]"
S.2564,Second Lieutenant Richard W. Collins III Memorial Act,Introduced,Armed Services,"Sen. Cardin, Benjamin L. [D-MD]"
S.2563,ILLICIT CASH Act,Introduced,"Banking, Housing, and Urban Affairs","Sen. Warner, Mark R. [D-VA]"
S.2562,Captive Primate Safety Act,Introduced,Environment and Public Works,"Sen. Blumenthal, Richard [D-CT]"
S.2561,Big Cat Public Safety Act,Introduced,Environment and Public Works,"Sen. Blumenthal, Richard [D-CT]"
S.2560,Congressional Budget Justification Transparency Act of 2019,Introduced,Homeland Security and Governmental Affairs,"Sen. Peters, Gary C. [D-MI]"
S.2559,Student Training and Education Metrics Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Scott, Rick  [R-FL]"
S.2558,Nursing Home Care for Native American Veterans Act,Introduced,Veterans' Affairs,"Sen. Sinema, Kyrsten [D-AZ]"
S.2557,Student Aid Improvement Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Alexander, Lamar [R-TN]"
S.2556,Protecting Resources On The Electric grid with Cybersecurity Technology Act of 2019,Introduced,Energy and Natural Resources,"Sen. Murkowski, Lisa [R-AK]"
S.2555,New River Gorge National Park and Preserve Designation Act,Introduced,Energy and Natural Resources,"Sen. Capito, Shelley Moore [R-WV]"
S.2554,Expanding Research on Mass Violence Prevention Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Isakson, Johnny [R-GA]"
S.2553,Eliminating Discrimination And Creating Corridors to Expand Student Success Act of 2019,Introduced,Finance,"Sen. Van Hollen, Chris [D-MD]"
S.2552,Expanding Health Care Options for Early Retirees Act,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.2551,Tariff Rebate Act,Introduced,Finance,"Sen. Cotton, Tom [R-AR]"
S.2550,No Tax Subsidies for E-Cigarette and Tobacco Ads Act,Introduced,Finance,"Sen. Shaheen, Jeanne [D-NH]"
S.2549,Small Business Child Care Investment Act,Introduced,Small Business and Entrepreneurship,"Sen. Rosen, Jacky [D-NV]"
S.2548,Safe Schools Improvement Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Casey, Robert P., Jr. [D-PA]"
S.2547,Indo-Pacific Cooperation Act of 2019,Passed Senate,Foreign Relations | House,"Sen. Romney, Mitt  [R-UT]"
S.2546,Safe Step Act,Introduced,"Health, Education, Labor, and Pensions","Sen. Murkowski, Lisa [R-AK]"
S.2545,Promoting Access to Broadband Act of 2019,Introduced,"Commerce, Science, and Transportation","Sen. Durbin, Richard J. [D-IL]"
S.2544,Hurricanes Florence and Michael and California Wildfire Tax Relief Act,Introduced,Finance,"Sen. Burr, Richard [R-NC]"
S.2543,Prescription Drug Pricing Reduction Act of 2019,Introduced,Finance,"Sen. Grassley, Chuck [R-IA]"
S.2542,Agriculture Environmental Stewardship Act of 2019,Introduced,Finance,"Sen. Brown, Sherrod [D-OH]"
S.2541,Indian Health Service Advance Appropriations Act of 2019,Introduced,Indian Affairs,"Sen. Murkowski, Lisa [R-AK]"
S.2540,EB-5 Reform and Integrity Act of 2019,Introduced,Judiciary,"Sen. Grassley, Chuck [R-IA]"
S.2539,Tibetan Policy and Support Act of 2019,Introduced,Foreign Relations,"Sen. Rubio, Marco [R-FL]"
S.2538,National Patient Identifier Repeal Act of 2019,Introduced,Finance,"Sen. Paul, Rand [R-KY]"
S.2537,Ukraine Foreign Assistance Integrity and Accountability Act of 2019,Introduced,Foreign Relations,"Sen. Menendez, Robert [D-NJ]"
S.2536,E-Cigarette Device Standards Act of 2019,Introduced,"Health, Education, Labor, and Pensions","Sen. Merkley, Jeff [D-OR]"
S.2535,Enhancing Entrepreneurship for the 21st Century Act,Introduced,"Commerce, Science, and Transportation","Sen. Klobuchar, Amy [D-MN]"
S.2534,"A bill to amend the Alaska Native Claims Settlement Act to exclude certain payments to Alaska Native elders for determining eligibility for certain programs, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Murkowski, Lisa [R-AK]"
S.2533,"A bill to amend the Alaska Native Claims Settlement Act to exclude certain payments to Alaska Native elders for determining eligibility for certain programs, and for other purposes.",Introduced,Energy and Natural Resources,"Sen. Murkowski, Lisa [R-AK]"
S.2532,Protecting Privacy in Our Homes Act,Introduced,"Commerce, Science, and Transportation","Sen. Gardner, Cory [R-CO]"
S.2531,Witness Security and Protection Grant Program Act of 2019,Introduced,Judiciary,"Sen. Cardin, Benjamin L. [D-MD]"
S.2530,School Safety Clearinghouse Act,Introduced,Homeland Security and Governmental Affairs,"Sen. Perdue, David [R-GA]"
