Committee,Subcommittee,Name,Title
House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism",Tulsi Gabbard,
House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism",Bradley Scott Schneider,
House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism",Thomas R. Suozzi,
House Committee on Foreign Affairs,"Middle East, North Africa, and International Terrorism",Ted Lieu,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Dana Rohrabacher,Chair
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Joe Wilson,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Ted Poe,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Tom Marino,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",F. James Sensenbrenner Jr.,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Francis Rooney,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Brian K. Fitzpatrick,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",John R. Curtis,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Gregory W. Meeks,Ranking Member
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Brad Sherman,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Albio Sires,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",William R. Keating,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",David N. Cicilline,
House Committee on Foreign Affairs,"Europe, Eurasia, Energy, and the Environment",Robin L. Kelly,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Christopher H. Smith,Chair
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Mark Meadows,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Daniel M. Donovan Jr.,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",F. James Sensenbrenner Jr.,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Thomas A. Garrett Jr.,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Karen Bass,Ranking Member
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Ami Bera,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Joaquin Castro,
House Committee on Foreign Affairs,"Africa, Global Health, Global Human Rights, and International Organizations",Thomas R. Suozzi,
House Committee on Foreign Affairs,Oversight and Investigations,Ted Poe,Chair
House Committee on Foreign Affairs,Oversight and Investigations,Joe Wilson,
House Committee on Foreign Affairs,Oversight and Investigations,Darrell E. Issa,
House Committee on Foreign Affairs,Oversight and Investigations,Paul Cook,
House Committee on Foreign Affairs,Oversight and Investigations,Scott Perry,
House Committee on Foreign Affairs,Oversight and Investigations,Lee M. Zeldin,
House Committee on Foreign Affairs,Oversight and Investigations,Brian J. Mast,
House Committee on Foreign Affairs,Oversight and Investigations,Thomas A. Garrett Jr.,
House Committee on Foreign Affairs,Oversight and Investigations,William R. Keating,Ranking Member
House Committee on Foreign Affairs,Oversight and Investigations,Lois Frankel,
House Committee on Foreign Affairs,Oversight and Investigations,Brendan F. Boyle,
House Committee on Foreign Affairs,Oversight and Investigations,Dina Titus,
House Committee on Foreign Affairs,Oversight and Investigations,Norma J. Torres,
House Committee on Foreign Affairs,Oversight and Investigations,Bradley Scott Schneider,
House Committee on Oversight and Reform,,Trey Gowdy,Chair
House Committee on Oversight and Reform,,John J. Duncan Jr.,
House Committee on Oversight and Reform,,Darrell E. Issa,
House Committee on Oversight and Reform,,Jim Jordan,
House Committee on Oversight and Reform,,Mark Sanford,
House Committee on Oversight and Reform,,Justin Amash,
House Committee on Oversight and Reform,,Paul A. Gosar,
House Committee on Oversight and Reform,,Scott DesJarlais,
House Committee on Oversight and Reform,,Virginia Foxx,
House Committee on Oversight and Reform,,Thomas Massie,
House Committee on Oversight and Reform,,Mark Meadows,
House Committee on Oversight and Reform,,Dennis A. Ross,
House Committee on Oversight and Reform,,Mark Walker,
House Committee on Oversight and Reform,,Rod Blum,
House Committee on Oversight and Reform,,Jody B. Hice,
House Committee on Oversight and Reform,,Steve Russell,
House Committee on Oversight and Reform,,Glenn Grothman,
House Committee on Oversight and Reform,,Will Hurd,
House Committee on Oversight and Reform,,Gary J. Palmer,
House Committee on Oversight and Reform,,James Comer,
House Committee on Oversight and Reform,,Paul Mitchell,
House Committee on Oversight and Reform,,Greg Gianforte,
House Committee on Oversight and Reform,,Michael Cloud,
House Committee on Oversight and Reform,,Elijah E. Cummings,Ranking Member
House Committee on Oversight and Reform,,Carolyn B. Maloney,
House Committee on Oversight and Reform,,Eleanor Holmes Norton,
House Committee on Oversight and Reform,,Wm. Lacy Clay,
House Committee on Oversight and Reform,,Stephen F. Lynch,
House Committee on Oversight and Reform,,Jim Cooper,
House Committee on Oversight and Reform,,Gerald E. Connolly,
House Committee on Oversight and Reform,,Robin L. Kelly,
House Committee on Oversight and Reform,,Brenda L. Lawrence,
House Committee on Oversight and Reform,,Bonnie Watson Coleman,
House Committee on Oversight and Reform,,Raja Krishnamoorthi,
House Committee on Oversight and Reform,,Jamie Raskin,
House Committee on Oversight and Reform,,Jimmy Gomez,
House Committee on Oversight and Reform,,Peter Welch,
House Committee on Oversight and Reform,,Matt Cartwright,
House Committee on Oversight and Reform,,Mark DeSaulnier,
House Committee on Oversight and Reform,,Stacey E. Plaskett,
House Committee on Oversight and Reform,,John P. Sarbanes,
House Committee on Oversight and Reform,National Security,Steve Russell,Chair
House Committee on Oversight and Reform,National Security,John J. Duncan Jr.,
House Committee on Oversight and Reform,National Security,Justin Amash,
House Committee on Oversight and Reform,National Security,Paul A. Gosar,
House Committee on Oversight and Reform,National Security,Virginia Foxx,
House Committee on Oversight and Reform,National Security,Jody B. Hice,
House Committee on Oversight and Reform,National Security,James Comer,
House Committee on Oversight and Reform,National Security,Stephen F. Lynch,Ranking Member
House Committee on Oversight and Reform,National Security,Peter Welch,
House Committee on Oversight and Reform,National Security,Mark DeSaulnier,
House Committee on Oversight and Reform,National Security,Jimmy Gomez,
House Committee on Oversight and Reform,National Security,John P. Sarbanes,
House Committee on Oversight and Reform,Government Operations,Mark Meadows,Chair
House Committee on Oversight and Reform,Government Operations,Jody B. Hice,Vice Chair
House Committee on Oversight and Reform,Government Operations,Jim Jordan,
House Committee on Oversight and Reform,Government Operations,Mark Sanford,
House Committee on Oversight and Reform,Government Operations,Thomas Massie,
House Committee on Oversight and Reform,Government Operations,Dennis A. Ross,
House Committee on Oversight and Reform,Government Operations,Rod Blum,
House Committee on Oversight and Reform,Government Operations,Gerald E. Connolly,Ranking Member
House Committee on Oversight and Reform,Government Operations,Carolyn B. Maloney,
House Committee on Oversight and Reform,Government Operations,Eleanor Holmes Norton,
House Committee on Oversight and Reform,Government Operations,Wm. Lacy Clay,
House Committee on Oversight and Reform,Government Operations,Brenda L. Lawrence,
House Committee on Oversight and Reform,Government Operations,Bonnie Watson Coleman,
House Committee on Oversight and Reform,Information Technology,Will Hurd,Chair
House Committee on Oversight and Reform,Information Technology,Paul Mitchell,Vice Chair
House Committee on Oversight and Reform,Information Technology,Darrell E. Issa,
House Committee on Oversight and Reform,Information Technology,Justin Amash,
House Committee on Oversight and Reform,Information Technology,Steve Russell,
House Committee on Oversight and Reform,Information Technology,Greg Gianforte,
House Committee on Oversight and Reform,Information Technology,Michael Cloud,
House Committee on Oversight and Reform,Information Technology,Robin L. Kelly,Ranking Member
House Committee on Oversight and Reform,Information Technology,Jamie Raskin,
House Committee on Oversight and Reform,Information Technology,Stephen F. Lynch,
House Committee on Oversight and Reform,Information Technology,Gerald E. Connolly,
House Committee on Oversight and Reform,Information Technology,Raja Krishnamoorthi,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Jim Jordan,Chair
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Mark Walker,Vice Chair
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Darrell E. Issa,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Mark Sanford,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Scott DesJarlais,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Mark Meadows,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Glenn Grothman,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Paul Mitchell,
House Committee on Oversight and Reform,"Healthcare, Benefits, and Administrative Rules",Raja Krishnamoorthi,Ranking Member
